Id,Status
41117,functional
10092,non functional
48669,functional
1495,functional
50538,functional
2450,functional
4310,functional
25201,non functional
12652,non functional
8086,functional
4656,functional
43003,non functional
23233,non functional
48441,functional
66096,functional
38743,functional
27128,functional
56609,functional
50258,functional
73669,non functional
25218,functional
64984,functional
12356,non functional
8219,functional
23367,non functional
50724,functional
22733,non functional
39353,functional
52424,functional
47450,functional
2634,functional
38505,non functional
40862,non functional
49433,functional
32437,non functional
71362,functional
69541,functional
22492,non functional
66351,functional
18985,functional
72099,functional
72829,functional
64865,functional
1900,functional
21933,functional
9193,functional
66040,non functional
57733,non functional
53266,non functional
30799,functional
54011,non functional
59766,functional
25324,functional
54264,functional
5763,functional
24627,functional
26584,non functional
55944,functional
6670,non functional
67386,functional
65377,functional
19153,functional
53336,functional
63818,non functional
41993,functional
25377,functional
41949,functional
67197,functional
71664,functional
21292,functional
14496,functional
45769,non functional
1959,functional
64929,non functional
7307,non functional
20380,non functional
61433,non functional
2205,functional
30138,functional
53990,functional
20512,functional
69220,functional
71921,non functional
6750,functional
30647,functional
53140,functional
65607,non functional
1698,non functional
28755,functional
1898,non functional
60248,non functional
31677,functional
74247,functional
71383,non functional
23750,functional
28199,functional
26131,non functional
6846,non functional
41716,functional
25251,functional
63031,non functional
48100,functional
44840,functional
9341,functional
35168,non functional
43631,functional
47852,non functional
26023,functional
26698,functional
35723,functional
65788,functional
39737,functional
39983,functional
11173,functional
43452,non functional
70859,functional
41484,functional
26523,non functional
23697,functional
69483,non functional
64981,functional
60996,functional
74035,functional
11992,functional
26115,functional
24704,non functional
56380,functional
978,functional
46961,functional
3219,non functional
53749,functional
44338,functional
14977,non functional
34407,functional
42645,functional
33478,non functional
58926,functional
54841,functional
27605,non functional
13000,functional
27536,non functional
66231,non functional
8498,functional
53385,functional
39566,functional
62548,functional
73818,functional
28585,functional
48017,functional
55525,functional
27675,functional
59857,non functional
25370,functional
20469,non functional
48215,functional
13935,functional
46058,functional
47542,non functional
42420,functional
7771,non functional
24586,non functional
31302,non functional
64990,functional
60346,functional
50633,non functional
55125,non functional
5698,non functional
43086,functional
59748,functional
40188,non functional
59464,non functional
15127,non functional
19518,functional
53923,non functional
56538,non functional
15231,functional
49854,non functional
26154,functional
68985,functional
60006,functional
65116,non functional
17121,non functional
10135,functional
22886,non functional
35226,non functional
15586,functional
33730,functional
48895,functional
53707,non functional
719,functional
12408,functional
16733,non functional
56293,functional
41589,non functional
47976,non functional
38529,non functional
64860,functional
57716,functional
41339,functional
10907,non functional
67747,functional
38879,non functional
38536,non functional
4800,non functional
61945,functional
12835,functional
8791,functional
73159,functional
60634,functional
62850,functional
31028,non functional
44138,non functional
18124,non functional
57099,functional
36739,non functional
34919,non functional
51071,non functional
19499,functional
60938,functional
50204,functional
47151,non functional
60997,non functional
12071,functional
59188,functional
19504,non functional
64455,functional
56822,functional
49898,non functional
25177,non functional
48069,non functional
62698,functional
45912,functional
68631,non functional
34186,functional
57284,functional
1353,non functional
29409,functional
30425,functional
24167,functional
11900,non functional
68005,non functional
53863,non functional
18048,functional
8258,functional
55171,functional
48707,functional
10991,functional
34974,functional
26261,functional
64348,functional
35653,functional
56445,functional
25656,functional
72268,functional
2676,functional
13708,functional
72145,non functional
69234,functional
72857,functional
42672,non functional
1068,functional
29259,functional
22135,non functional
74236,non functional
60474,non functional
25720,functional
37586,functional
23737,non functional
45348,non functional
44580,functional
8255,functional
987,functional
64561,non functional
15142,functional
24568,functional
26337,functional
45839,functional
4644,non functional
51405,non functional
2309,non functional
79,non functional
19310,non functional
13391,functional
63382,functional
37100,functional
57815,functional
26318,functional
39999,non functional
6370,functional
18664,functional
66176,functional
28871,functional
58197,functional
45477,non functional
59838,non functional
26059,non functional
65204,functional
67190,non functional
41950,non functional
67574,non functional
32833,functional
53048,non functional
14793,functional
28835,non functional
22311,non functional
34700,functional
33530,functional
2945,functional
68619,functional
26139,non functional
35689,functional
25065,functional
52288,functional
9503,non functional
45888,functional
6052,non functional
44425,non functional
48395,functional
34026,functional
61614,functional
63770,functional
25459,functional
36510,non functional
67841,functional
17713,functional
45764,functional
60360,functional
33356,functional
36058,functional
38361,non functional
36614,functional
6518,functional
51938,non functional
40299,non functional
15230,non functional
65827,non functional
26295,functional
7931,non functional
7943,non functional
63171,functional
47069,functional
2509,non functional
4786,non functional
63684,non functional
42006,functional
72438,functional
41623,functional
23501,functional
35641,non functional
42477,functional
29707,non functional
20254,functional
52607,functional
29378,functional
5420,non functional
37067,non functional
26400,non functional
62193,functional
19639,non functional
66285,non functional
26834,non functional
69103,non functional
24914,non functional
3168,functional
7252,functional
30530,functional
45231,functional
64142,functional
2850,functional
22160,functional
47701,non functional
52771,functional
41851,non functional
30712,functional
38295,non functional
61539,functional
64997,non functional
2024,functional
13992,functional
31120,functional
19961,non functional
74246,non functional
73932,functional
27496,non functional
31484,functional
40206,non functional
28478,functional
65808,functional
34935,functional
37891,functional
21048,functional
71465,functional
54180,functional
27565,functional
31845,functional
33474,functional
41575,functional
26526,functional
9800,functional
10615,functional
22362,non functional
511,functional
50944,functional
39739,functional
16611,functional
28532,functional
7356,functional
69513,functional
34848,non functional
33873,non functional
29577,non functional
53374,functional
73237,non functional
43759,functional
36244,non functional
2432,non functional
58055,functional
19538,functional
12075,non functional
19617,non functional
65779,functional
6441,non functional
44148,functional
56762,functional
30317,functional
46678,functional
51311,non functional
72977,non functional
65125,non functional
63249,functional
60078,non functional
9077,non functional
70891,functional
31011,functional
4138,functional
19630,non functional
4726,non functional
26428,non functional
30668,non functional
49445,functional
31895,functional
6093,functional
14505,functional
19919,functional
18192,functional
50823,functional
49004,functional
740,non functional
70583,non functional
48524,non functional
32577,functional
31208,functional
9918,functional
16496,non functional
26547,non functional
53967,functional
34897,non functional
25437,non functional
36270,functional
29874,functional
65681,functional
5291,functional
32786,non functional
12741,functional
44375,functional
6280,non functional
38404,functional
8111,non functional
56837,functional
29985,non functional
54610,functional
55871,functional
44838,non functional
34561,functional
53495,functional
28061,non functional
66171,non functional
70510,non functional
27456,non functional
27336,functional
6994,functional
49344,non functional
6296,functional
55451,non functional
55649,functional
73720,non functional
44917,functional
5745,functional
67401,functional
55990,functional
57687,non functional
73917,non functional
2110,functional
26669,non functional
72692,functional
9542,non functional
52785,non functional
71444,functional
64671,non functional
20836,functional
28507,functional
14567,non functional
67424,functional
25067,functional
22450,functional
67680,non functional
5859,non functional
15135,functional
11622,non functional
47698,non functional
67847,functional
29689,non functional
5549,functional
44697,functional
46438,non functional
25094,functional
19811,functional
23135,functional
43100,non functional
28931,non functional
15894,functional
6253,non functional
33366,functional
54556,functional
35315,functional
70748,functional
4902,non functional
49833,functional
19041,functional
38791,non functional
3299,functional
42046,functional
31786,non functional
8075,functional
40207,functional
51866,non functional
30024,functional
71202,non functional
34613,functional
34872,non functional
55368,non functional
71292,functional
11148,functional
44447,non functional
72304,non functional
6457,functional
72876,non functional
27492,functional
20894,functional
36633,functional
48495,non functional
25713,functional
49143,functional
14121,non functional
52588,non functional
24087,functional
53531,functional
26951,non functional
28685,non functional
767,non functional
43605,non functional
31652,functional
60741,non functional
22805,non functional
7220,non functional
18281,non functional
47274,non functional
59339,non functional
20834,non functional
7678,non functional
42444,functional
5774,non functional
32686,non functional
13977,non functional
2334,functional
30415,non functional
9696,functional
31558,non functional
8833,functional
24016,non functional
61844,non functional
54469,functional
57263,non functional
30881,functional
23612,non functional
59849,functional
8248,functional
35833,functional
50317,non functional
16341,non functional
22377,functional
15536,functional
32564,non functional
27773,functional
64676,functional
4174,non functional
806,functional
17560,non functional
11580,functional
47845,non functional
49298,non functional
54871,non functional
36734,non functional
12976,non functional
35949,functional
67434,non functional
43374,non functional
24602,functional
54283,non functional
62249,functional
27299,functional
71861,functional
13406,functional
24675,non functional
27726,non functional
59507,functional
17674,non functional
26737,functional
15110,functional
44461,functional
32669,non functional
51595,non functional
19255,non functional
9051,functional
68782,functional
23954,non functional
50160,non functional
32540,functional
11484,functional
11673,non functional
49026,non functional
37902,functional
40167,functional
32279,non functional
36415,non functional
52007,non functional
30667,non functional
2471,functional
5748,non functional
16195,functional
69090,non functional
32318,functional
40578,non functional
20826,functional
12958,non functional
21938,functional
43895,non functional
15289,non functional
64238,non functional
36688,functional
65036,functional
43586,functional
39273,non functional
15137,functional
55693,functional
7884,functional
70794,functional
54434,non functional
73813,functional
34105,non functional
43955,non functional
15329,non functional
5798,non functional
16759,functional
64575,non functional
62684,functional
42133,functional
12870,non functional
25341,functional
9206,functional
26697,non functional
23357,non functional
70138,functional
59397,functional
23521,functional
39726,non functional
31645,functional
41481,functional
65090,functional
61547,functional
16190,functional
22840,functional
36446,functional
49054,functional
43386,functional
43627,non functional
62285,functional
52706,functional
58168,functional
45169,functional
52434,functional
42468,functional
26800,non functional
59906,non functional
13195,functional
61315,functional
22921,non functional
38686,functional
65588,non functional
732,functional
71757,non functional
10847,functional
74146,non functional
14104,functional
541,functional
44088,functional
25255,non functional
61961,functional
36518,functional
62027,non functional
29445,functional
6498,functional
442,non functional
48122,functional
24495,functional
56196,non functional
65698,functional
7860,non functional
3752,non functional
25987,non functional
8842,non functional
25951,functional
13949,non functional
26433,functional
14478,functional
63313,non functional
485,functional
13085,functional
59268,functional
56151,functional
33188,functional
72236,non functional
51826,non functional
13149,functional
35238,functional
60857,functional
45301,non functional
12273,functional
38287,functional
9183,functional
3386,functional
48754,non functional
50632,functional
52438,functional
37874,functional
38197,functional
29972,non functional
37794,functional
21657,functional
44549,functional
2763,non functional
25983,non functional
7007,functional
8690,functional
11965,functional
59124,functional
39408,non functional
16852,functional
50066,functional
42903,non functional
73088,non functional
54230,functional
65043,functional
20306,functional
23687,functional
24647,functional
39237,functional
15731,functional
70419,non functional
13202,functional
8203,non functional
39906,non functional
25071,functional
70164,non functional
11727,non functional
15934,functional
12348,functional
19941,non functional
71912,functional
4081,functional
7067,non functional
28280,functional
30474,functional
2703,functional
58542,non functional
64714,non functional
70522,non functional
46819,functional
60375,non functional
20579,functional
2594,functional
65367,non functional
7858,functional
2574,functional
25614,functional
63244,non functional
5264,functional
6355,functional
11757,non functional
70912,functional
61031,functional
45511,functional
71312,non functional
71033,functional
73800,non functional
55730,non functional
26418,functional
62800,non functional
26443,functional
46440,non functional
1622,functional
47718,non functional
39712,functional
26283,functional
67006,non functional
67802,non functional
63231,non functional
10602,functional
20973,non functional
31717,non functional
33084,functional
59822,functional
15250,non functional
26688,functional
66409,functional
13020,non functional
45835,non functional
4343,non functional
10477,non functional
73186,non functional
4582,functional
46325,functional
9382,non functional
69781,functional
6760,functional
16602,non functional
54280,functional
24825,functional
32782,functional
73595,non functional
58684,functional
42451,non functional
36422,non functional
14542,functional
45549,functional
44848,functional
20322,non functional
13623,non functional
26661,non functional
27149,non functional
14225,functional
40391,non functional
2215,functional
19498,functional
19969,functional
68812,functional
70830,non functional
7368,functional
38809,functional
8515,functional
45503,functional
34279,non functional
8076,non functional
50441,non functional
62942,functional
71290,functional
24944,functional
46138,functional
65732,functional
51299,functional
30643,non functional
48181,non functional
36018,non functional
45898,functional
20546,non functional
12376,functional
46991,functional
61866,non functional
15710,functional
2766,functional
19713,functional
54429,functional
25365,functional
40666,functional
25042,non functional
67590,functional
57020,functional
43189,functional
43275,non functional
1012,non functional
30619,functional
31933,non functional
25886,non functional
18907,functional
59955,non functional
14859,functional
28440,functional
9308,functional
12314,functional
39907,functional
20902,functional
12162,functional
53487,non functional
71411,functional
13541,functional
50007,functional
15190,non functional
67539,functional
26775,functional
21053,non functional
53868,non functional
15331,functional
64720,non functional
72102,non functional
27761,non functional
37107,functional
12123,non functional
57666,non functional
64080,non functional
38434,functional
21779,non functional
68121,non functional
29455,functional
42538,functional
9414,functional
44178,functional
33382,functional
2292,functional
48079,functional
54724,non functional
9149,non functional
64582,non functional
7915,non functional
50178,non functional
27830,non functional
16855,functional
5988,functional
53988,functional
50301,functional
21367,functional
12266,non functional
57727,non functional
34526,non functional
16385,functional
7819,non functional
70592,non functional
6050,functional
41911,functional
53691,non functional
53533,non functional
45170,functional
40293,functional
63279,non functional
6519,functional
26321,non functional
61691,functional
60878,functional
55096,non functional
70187,functional
71136,non functional
42995,non functional
16746,non functional
30196,functional
25274,functional
2405,functional
1237,functional
61610,non functional
54083,non functional
1011,non functional
66655,functional
6029,functional
36545,functional
44450,functional
64513,non functional
71250,non functional
19967,functional
6209,non functional
34753,functional
64425,non functional
45858,non functional
9513,functional
24022,functional
36755,functional
68039,functional
6215,functional
31222,non functional
29432,non functional
37038,functional
23536,non functional
16325,functional
23782,functional
27063,functional
6267,functional
38725,functional
14421,functional
15458,functional
9495,functional
19410,non functional
47699,functional
24019,non functional
24047,functional
47431,functional
51262,non functional
42597,functional
21934,functional
49161,non functional
20642,functional
40181,non functional
55330,functional
53279,functional
16144,functional
45157,non functional
25336,functional
69914,functional
18388,functional
63402,functional
72044,functional
31982,non functional
7908,functional
70235,functional
9693,non functional
48525,functional
1438,functional
3514,functional
72149,functional
67771,non functional
72423,functional
69722,non functional
59947,non functional
64399,non functional
10748,non functional
45696,functional
5552,non functional
54105,functional
64812,functional
40811,functional
71131,non functional
3001,non functional
25283,non functional
21380,functional
56736,non functional
42666,non functional
73058,non functional
2300,non functional
17356,non functional
10718,functional
61943,non functional
65291,functional
7764,functional
35450,non functional
36946,functional
23307,non functional
35507,functional
2439,functional
43993,functional
47144,non functional
60208,functional
48955,functional
40119,non functional
19215,functional
36555,functional
5515,non functional
19805,functional
34610,functional
42761,non functional
72614,non functional
5783,non functional
58461,functional
73565,non functional
29989,non functional
62936,functional
26763,non functional
54782,non functional
38088,functional
15642,functional
844,functional
24683,non functional
32066,non functional
7093,non functional
26879,non functional
32283,functional
70790,non functional
56717,functional
19699,functional
69223,non functional
33015,non functional
55967,functional
37957,functional
21590,non functional
6251,non functional
58550,non functional
393,functional
74016,functional
60862,non functional
1907,non functional
44022,functional
17683,functional
44048,non functional
56198,functional
19335,functional
46898,non functional
37653,functional
24665,functional
73048,functional
70934,non functional
38440,non functional
23709,functional
23593,functional
18708,non functional
54251,functional
72331,functional
45890,non functional
57093,functional
64388,functional
63611,non functional
72482,non functional
69354,non functional
53680,non functional
25569,non functional
23038,functional
2445,functional
69816,functional
50165,non functional
58663,non functional
12762,non functional
16191,non functional
968,functional
7203,functional
1656,non functional
29164,functional
38410,functional
71318,functional
13106,functional
6938,functional
1925,non functional
66623,non functional
4718,functional
20241,functional
6290,functional
66259,functional
45347,non functional
13198,non functional
12999,non functional
20606,functional
46072,functional
22969,non functional
61519,non functional
24793,non functional
18187,functional
34554,functional
4637,functional
46947,functional
16976,non functional
32070,functional
1196,functional
2128,non functional
41123,functional
37760,functional
9894,functional
7075,non functional
40466,non functional
46011,non functional
69228,functional
11212,non functional
49092,non functional
29900,functional
21022,non functional
40222,functional
48174,functional
44944,functional
1231,non functional
32624,non functional
45216,non functional
32515,non functional
5694,non functional
64940,non functional
37699,non functional
57740,functional
66083,non functional
35598,non functional
2776,non functional
32364,functional
44999,non functional
54146,non functional
17742,non functional
60560,functional
10786,non functional
66935,functional
26522,functional
25755,functional
66943,non functional
52451,functional
16248,non functional
15977,functional
65084,functional
10870,functional
57035,non functional
24592,non functional
12414,functional
49564,non functional
29134,functional
62501,functional
32799,non functional
72776,non functional
16047,non functional
38159,non functional
27834,non functional
69410,functional
42436,functional
37098,non functional
63338,non functional
71614,functional
62347,non functional
60328,functional
12101,functional
71847,functional
17107,non functional
73358,functional
35951,non functional
15875,non functional
66666,functional
27135,functional
73780,functional
68997,non functional
4777,non functional
28082,non functional
29286,functional
11534,non functional
68264,non functional
50602,functional
73754,non functional
1239,functional
68577,non functional
49385,non functional
55501,functional
60297,functional
73891,functional
13401,functional
60728,non functional
11573,functional
62514,functional
51081,functional
51728,non functional
42369,functional
6634,non functional
50847,non functional
72913,functional
33027,non functional
51951,non functional
29867,functional
62450,functional
62199,functional
10453,non functional
71269,functional
5230,non functional
57562,functional
64736,functional
25566,functional
7530,functional
3921,functional
66514,non functional
15125,functional
65486,functional
22418,functional
64837,non functional
47677,functional
23042,functional
19564,functional
19854,functional
42895,non functional
15170,functional
15207,functional
4904,non functional
56511,functional
20162,functional
18363,non functional
26574,non functional
72923,functional
59414,functional
57611,functional
5545,functional
11707,functional
18707,non functional
38780,functional
43144,functional
70124,functional
4075,non functional
71299,functional
20483,non functional
40467,non functional
68884,non functional
59064,functional
14997,functional
73120,functional
37381,non functional
16730,non functional
32486,functional
57905,functional
49630,functional
52634,non functional
15330,non functional
28447,non functional
18098,functional
26381,functional
8058,non functional
53986,non functional
7518,functional
4807,functional
48468,functional
69149,functional
35652,functional
51204,functional
54813,non functional
37753,non functional
40849,non functional
17024,functional
16700,non functional
29572,non functional
16204,non functional
42523,non functional
32180,functional
57938,non functional
32711,functional
1418,non functional
37190,non functional
56016,functional
25326,non functional
55085,non functional
12643,functional
33347,functional
24236,non functional
67377,non functional
70028,non functional
53989,functional
10904,functional
33218,non functional
18701,functional
8961,functional
716,functional
23264,non functional
57298,functional
70487,non functional
20310,functional
1260,functional
38568,functional
40072,functional
21847,functional
50593,functional
43632,non functional
50519,non functional
48277,functional
19510,non functional
43607,functional
14202,functional
27205,functional
23308,functional
32353,functional
29904,non functional
24684,functional
4067,functional
15608,non functional
25829,functional
3253,functional
16099,non functional
16076,functional
48951,non functional
15761,non functional
47985,non functional
15188,functional
6259,functional
36888,functional
49131,non functional
66190,functional
69898,non functional
1119,non functional
13595,non functional
72241,functional
29941,functional
42784,functional
58277,functional
43122,non functional
71191,non functional
72212,functional
3320,functional
48295,functional
20831,non functional
68331,functional
30217,functional
28947,non functional
54013,non functional
70921,non functional
65734,functional
61739,non functional
30367,non functional
31538,functional
54080,functional
1515,functional
238,functional
30538,functional
46984,functional
39679,non functional
28632,non functional
490,functional
18315,non functional
25227,functional
63772,functional
6945,functional
60149,functional
73446,non functional
41165,non functional
25239,functional
6695,non functional
28843,functional
50423,non functional
25538,functional
52220,functional
50402,non functional
168,functional
2943,non functional
48780,functional
60838,functional
40182,functional
7014,functional
29785,functional
69764,functional
34538,functional
22791,functional
2373,functional
48946,functional
64928,functional
45413,functional
23591,non functional
1148,non functional
2618,non functional
52385,functional
19154,non functional
48670,functional
15760,non functional
13939,functional
47382,functional
49579,non functional
15537,non functional
38065,functional
66010,functional
57569,non functional
63342,functional
68761,functional
27512,functional
5718,non functional
51374,functional
71018,functional
53295,functional
42990,non functional
30685,non functional
69707,non functional
32472,functional
53273,functional
43281,non functional
50898,non functional
30812,non functional
69196,non functional
43306,non functional
33523,functional
69548,functional
60537,functional
35784,non functional
45294,functional
30103,functional
20537,functional
61270,non functional
69801,non functional
7930,functional
50897,functional
394,non functional
5391,non functional
15463,functional
23293,non functional
8294,non functional
58756,functional
15212,functional
26387,non functional
54496,functional
25733,functional
37527,non functional
61848,functional
21579,functional
58264,functional
23549,functional
52825,functional
55190,functional
475,non functional
30767,non functional
71542,functional
41188,functional
48273,functional
41133,non functional
14140,functional
31,functional
46257,non functional
10393,functional
2270,non functional
65674,functional
11317,non functional
13919,non functional
57476,functional
46859,non functional
10947,non functional
51175,non functional
21891,functional
37236,functional
56742,non functional
54241,non functional
66130,non functional
34027,functional
53334,non functional
52850,functional
69010,functional
13191,functional
65671,functional
69511,functional
27120,functional
28798,functional
5801,functional
67461,functional
61259,functional
45346,functional
28694,functional
69531,non functional
23889,functional
49782,functional
67925,functional
58834,functional
23200,functional
27052,functional
35217,functional
52990,functional
69461,non functional
10241,non functional
74083,non functional
53966,non functional
56373,functional
51661,non functional
49889,non functional
55308,functional
46534,functional
58453,functional
1358,non functional
51375,functional
66245,functional
15047,non functional
33572,functional
34581,functional
47749,functional
16093,functional
70090,functional
67770,non functional
58519,non functional
21206,non functional
56999,non functional
58280,non functional
70299,non functional
57710,functional
48917,functional
2192,functional
44752,functional
68380,functional
11884,functional
73665,non functional
52998,non functional
34937,non functional
65938,functional
17815,non functional
38237,functional
41667,non functional
35338,functional
28203,functional
26008,functional
33155,functional
55130,functional
26142,non functional
36416,non functional
633,functional
6497,non functional
62384,functional
56051,functional
51594,non functional
39138,non functional
59313,functional
14830,functional
2425,functional
58699,functional
56469,non functional
8379,functional
64330,non functional
24409,non functional
41588,functional
28776,functional
28682,functional
55753,functional
26901,functional
7947,functional
36967,non functional
69042,functional
3563,non functional
20237,non functional
13591,functional
55388,non functional
50491,functional
38741,functional
1498,non functional
6255,non functional
43676,non functional
24109,non functional
50347,functional
6354,functional
22293,functional
20913,non functional
29880,functional
73810,non functional
37217,functional
58657,functional
48984,non functional
58986,functional
15893,non functional
53499,functional
73445,functional
73167,functional
6081,non functional
36680,non functional
31371,functional
55837,non functional
4600,functional
50732,functional
5189,non functional
24595,non functional
56858,functional
70203,functional
46311,non functional
42916,functional
61983,functional
52562,non functional
17544,non functional
36696,non functional
68451,non functional
5056,functional
73468,non functional
2915,functional
8802,functional
55674,non functional
71560,non functional
42484,functional
41735,non functional
20008,functional
32320,non functional
66474,functional
9443,non functional
123,functional
39381,functional
63002,functional
38939,functional
15679,non functional
34305,non functional
67217,functional
43361,non functional
2627,functional
51936,functional
27223,non functional
51379,non functional
29251,non functional
44162,non functional
59529,functional
14147,non functional
14178,non functional
61798,functional
34114,non functional
1827,non functional
31582,functional
70969,functional
25859,functional
65529,functional
51653,non functional
8638,non functional
66665,functional
53951,functional
51465,functional
69670,functional
44008,functional
26673,functional
4913,non functional
49615,non functional
68904,functional
57816,functional
42920,non functional
44444,non functional
45657,functional
61173,functional
33032,non functional
40458,non functional
18357,functional
53867,functional
12569,non functional
39878,non functional
25779,functional
28524,non functional
26588,functional
57379,functional
14289,functional
15052,functional
19178,functional
19586,functional
53456,non functional
46758,functional
58393,functional
43845,non functional
32224,functional
57565,non functional
8012,non functional
68334,functional
7473,functional
64911,functional
15502,non functional
61658,functional
69307,non functional
53845,functional
44030,functional
17018,functional
17773,non functional
20833,functional
1275,non functional
43589,non functional
41719,non functional
27279,functional
55529,non functional
5129,functional
54348,non functional
32101,non functional
13015,functional
44919,non functional
42539,functional
1660,functional
29263,functional
58600,non functional
33906,functional
70085,non functional
27716,functional
21396,non functional
22041,functional
45797,non functional
51484,functional
31907,non functional
35230,functional
6092,functional
52993,functional
47841,functional
22091,functional
2772,non functional
63093,functional
11496,functional
18580,functional
68639,non functional
36069,functional
38276,functional
68135,functional
69709,functional
56378,functional
10692,non functional
20646,non functional
43188,non functional
964,non functional
65041,non functional
7631,functional
14150,non functional
67280,functional
16482,functional
45375,functional
47580,non functional
24264,non functional
27895,non functional
20800,functional
213,functional
23771,functional
25060,non functional
4538,non functional
7999,functional
46638,non functional
1351,functional
24875,functional
8282,non functional
1325,non functional
70071,functional
39550,functional
73659,functional
63251,non functional
11570,functional
61058,non functional
24395,non functional
59391,non functional
21745,functional
39115,functional
38385,functional
58258,functional
40944,functional
68104,non functional
56209,non functional
55326,non functional
36104,functional
35927,functional
51775,functional
29082,non functional
4643,functional
65701,non functional
22723,functional
51377,functional
33787,functional
69581,functional
31885,functional
31445,functional
50751,functional
35395,functional
66594,functional
71786,non functional
10471,functional
4203,functional
16465,functional
70616,functional
20331,functional
14576,non functional
70086,non functional
54337,functional
26185,non functional
25385,functional
51948,functional
57347,non functional
18626,functional
11071,non functional
41220,non functional
38839,functional
705,functional
70460,functional
45682,functional
17331,functional
28519,functional
73164,functional
35749,non functional
30783,non functional
9898,functional
67450,functional
72787,functional
38782,non functional
31157,functional
52982,functional
22716,non functional
10349,functional
10822,functional
17799,non functional
21541,functional
64569,non functional
14904,non functional
17084,non functional
32480,non functional
73362,non functional
64806,non functional
65718,non functional
50500,non functional
11805,non functional
59348,functional
21991,functional
20204,functional
55732,non functional
18986,functional
67600,non functional
42614,non functional
36583,functional
53710,functional
55051,functional
39779,functional
7072,non functional
4541,functional
53924,functional
31075,functional
29015,functional
67762,non functional
50549,functional
66164,non functional
6340,functional
39545,non functional
40415,functional
60028,functional
23574,functional
33153,non functional
57953,non functional
48264,functional
9201,non functional
25023,functional
14450,functional
29907,functional
49557,non functional
59011,functional
30695,functional
45802,non functional
66331,functional
29262,functional
14815,non functional
18912,non functional
3539,functional
32615,non functional
21582,functional
28917,functional
67685,functional
27441,non functional
73070,functional
37676,functional
37399,non functional
1994,non functional
16284,functional
20556,functional
33432,functional
70012,non functional
27878,functional
16885,functional
65637,functional
4522,non functional
20112,functional
16244,functional
3520,non functional
7146,non functional
65592,functional
17964,non functional
69316,non functional
4258,functional
40732,non functional
53526,functional
63439,non functional
25160,functional
2696,non functional
60982,functional
3859,non functional
7446,non functional
6850,functional
27647,functional
8605,non functional
33850,functional
42894,non functional
70545,functional
26641,functional
56311,functional
52166,functional
2933,functional
19197,non functional
36006,functional
34220,functional
48772,functional
27970,functional
22785,non functional
21057,functional
71908,non functional
6318,non functional
7281,functional
25741,functional
38091,non functional
35232,functional
56625,non functional
60027,non functional
67818,non functional
36611,functional
57914,functional
45358,functional
49720,functional
61687,non functional
61034,non functional
3007,functional
71506,non functional
37391,non functional
3809,functional
27094,functional
4301,functional
58574,non functional
17329,functional
61323,functional
55559,functional
2642,functional
16854,functional
7574,functional
63055,non functional
69979,functional
6130,functional
47286,functional
49805,functional
40931,non functional
52305,functional
50356,non functional
59770,non functional
22312,non functional
34015,non functional
4983,non functional
38880,functional
26415,non functional
46726,non functional
9849,non functional
39158,functional
52817,non functional
61922,non functional
30355,functional
9457,functional
34166,non functional
20952,functional
28328,functional
21530,functional
42659,non functional
18403,functional
40306,functional
63864,non functional
19622,functional
60227,non functional
52213,functional
44297,non functional
24199,non functional
31704,non functional
44520,functional
58882,non functional
69458,non functional
46069,functional
74214,functional
22479,functional
1729,non functional
32317,functional
20649,functional
69569,functional
39690,non functional
74017,non functional
12853,functional
13117,functional
19849,non functional
20932,functional
43243,non functional
56223,functional
37146,functional
66251,non functional
54209,functional
1293,functional
52505,functional
28537,functional
42258,functional
5107,non functional
53217,functional
15493,non functional
17703,non functional
9246,functional
65945,functional
57663,non functional
20670,non functional
63165,functional
66266,functional
61362,functional
51217,functional
55184,functional
47839,non functional
40367,non functional
18519,functional
41230,functional
60061,non functional
23675,non functional
31042,non functional
66335,functional
42598,non functional
54400,non functional
3160,functional
60872,non functional
60685,functional
53556,functional
7507,non functional
47140,non functional
11943,functional
20212,functional
1106,non functional
2218,functional
12993,non functional
41600,functional
33296,functional
14692,non functional
27460,functional
4251,functional
70247,non functional
43816,functional
62280,functional
65540,functional
14347,non functional
25794,functional
15083,functional
2628,non functional
31277,functional
19084,functional
24202,functional
23011,functional
26508,functional
1755,functional
65301,non functional
34060,functional
13455,functional
28907,non functional
25426,non functional
63642,non functional
73933,non functional
43440,non functional
47321,functional
30224,functional
49646,functional
59167,non functional
30209,non functional
50299,functional
41875,non functional
64173,functional
18754,non functional
34817,non functional
60067,non functional
68546,functional
62529,functional
37775,functional
52539,functional
50485,functional
25493,functional
69315,non functional
20406,non functional
7804,functional
17896,non functional
72688,functional
47637,non functional
62052,non functional
20575,non functional
66583,functional
56299,functional
62008,functional
39752,functional
18463,non functional
57375,functional
35823,non functional
58906,non functional
55531,non functional
36123,functional
57808,functional
71386,functional
36420,non functional
67587,functional
2384,functional
43592,functional
28391,non functional
28570,functional
32440,functional
27639,non functional
64432,non functional
71165,functional
47004,functional
4571,non functional
59017,non functional
65185,functional
60316,non functional
20468,functional
8126,non functional
35757,non functional
9993,non functional
19227,functional
46395,functional
68775,functional
62874,functional
35163,non functional
1376,non functional
55145,non functional
69137,functional
54129,functional
70254,functional
46460,functional
416,functional
21970,non functional
37408,functional
32229,non functional
52890,functional
25984,non functional
53383,functional
59842,functional
8736,functional
34973,functional
37469,non functional
46773,functional
48576,functional
60045,functional
